FID,OBJECTID,LabNumber,PDRNumber,Collected_,CtValue,Results,Host,Lab_Set,Cycle_No,Month_,Year_,Program_ID,Activity_I,Situation_,Address,City,State,Zip,County,GRID_NUMBE,Latitude,Longitude,X_ref,Y_ref
1904,163180,17-26150,CEAP06432854,5/18/2017,37.37584305,NEG,Grapefruit,CDFA, ,5,2017,HLB,42,63,1157 S Del Mar Ave,San Gabriel,CA,91776,Los Angeles, ,34.08607,-118.099612,175364,-434862
1905,163241,17-17616,CEAP06433005,4/18/2017,38.36771774,NEG,Orange,CDFA, ,4,2017,HLB,42,63,409 S Bedford St,La Habra,CA,90631,Orange, ,33.92854,-117.931553,191251,-452007
1906,163300,17-32103,CEAP06433367,6/14/2017,37.47315216,NEG,Lime,CDFA, ,6,2017,HLB,42,63,4523 Bartlett Ave,Rosemead,CA,91770,Los Angeles, ,34.087749,-118.080203,177151,-434640
1907,163319,17-20914,CEAP06434140,5/2/2017,38.20768738,NEG,Pummelo,CDFA, ,5,2017,HLB,42,63,1112 Camelia Dr,Alhambra,CA,91801,Los Angeles, ,34.077644,-118.111509,174285,-435818
1908,163375,17-16842,CEAP06434155,4/12/2017,39.18,NEG,Lemon,CDFA, ,4,2017,HLB,42,63,922 S California St,San Gabriel,CA,91776,Los Angeles, ,34.090751,-118.093257,175940,-434331
1909,163402,17-30763,CEAP06701269,6/6/2017,38.46970367,NEG,Mandarin,CDFA, ,6,2017,HLB,42,63,8625 Grand Ave,Rosemead,CA,91770,Los Angeles, ,34.091816,-118.081049,177064,-434190
1910,163490,17-31798,CEAP06702810,6/13/2017,38.55004501,NEG,Mandarin,CDFA, ,6,2017,HLB,42,63,8639 Mission Dr,Rosemead,CA,91770,Los Angeles, ,34.087397,-118.081119,177067,-434680
1911,163623,17-24442,CEAP06707576,5/11/2017,39.10378647,NEG,Calamondin,CDFA, ,5,2017,HLB,42,63,915 S Del Mar Ave,San Gabriel,CA,91776,Los Angeles, ,34.090972,-118.099623,175352,-434318
1912,163677,17-28623,CEAP06707616,5/30/2017,39.28939438,NEG,Lemon,CDFA, ,5,2017,HLB,42,63,19300 Norwalk Blvd,Artesia,CA,90701,Los Angeles, ,33.855442,-118.072226,178411,-460387
1913,163726,17-30690,CEAP06707648,6/2/2017,39.52067184,NEG,Lime,CDFA, ,6,2017,HLB,42,63,5018 N Burton Ave,San Gabriel,CA,91776,Los Angeles, ,34.09385,-118.081396,177027,-433965
1914,163850,17-28537,CEAP06707714,5/24/2017,38.46318817,NEG,Grapefruit,CDFA, ,5,2017,HLB,42,63,14541 Beckner St,La Puente,CA,91744,Los Angeles, ,34.039974,-117.970092,187423,-439726
1915,163930,17-26051,CEAP06707738,5/23/2017,39.56,NEG,Tri Orange,CDFA, ,5,2017,HLB,42,63,614 S Ramona St,San Gabriel,CA,91776,Los Angeles, ,34.094678,-118.107836,174586,-433922
1916,163957,17-29885,CEAP06707749,6/4/2017,38.97927475,NEG,Mandarin,CDFA, ,6,2017,HLB,42,63,4864 Halkett Ave,Rosemead,CA,91770,Los Angeles, ,34.091066,-118.082516,176930,-434276
1917,164005,17-27033,CEAP06707784,5/24/2017,39.82755661,NEG,Pummelo,CDFA, ,5,2017,HLB,42,63,4855 Willard Ave,Rosemead,CA,91770,Los Angeles, ,34.091461,-118.084352,176760,-434236
1918,164008,17-27030,CEAP06707784,5/24/2017,29.91673851,POSITIVE,Mandarin,CDFA, ,5,2017,HLB,42,63,4855 Willard Ave,Rosemead,CA,91770,Los Angeles, ,34.091461,-118.084352,176760,-434236
1919,164035,17-29837,CEAP06707792,6/3/2017,37.69595718,NEG,Kumquat,CDFA, ,6,2017,HLB,42,63,8722 Andes St,San Gabriel,CA,91776,Los Angeles, ,34.093855,-118.078677,177278,-433959
1920,164068,17-30252,CEAP06707797,6/2/2017,38.46090317,NEG,Orange,CDFA, ,6,2017,HLB,42,63,4728 Halkett Ave,Rosemead,CA,91770,Los Angeles, ,34.089156,-118.083396,176853,-434489
1921,164123,17-26916,CEAP06707805,5/23/2017,38.36487961,NEG,Mandarin,CDFA, ,5,2017,HLB,42,63,1309 Abbot Ave,San Gabriel,CA,91776,Los Angeles, ,34.08425,-118.103222,175035,-435070
1922,164131,17-26908,CEAP06707805,5/23/2017,38.16226959,NEG,Sweet Lime,CDFA, ,5,2017,HLB,42,63,1309 Abbot Ave,San Gabriel,CA,91776,Los Angeles, ,34.08425,-118.103222,175035,-435070
1923,164173,17-29800,CEAP06707811,6/4/2017,39.62391281,NEG,Lime,CDFA, ,6,2017,HLB,42,63,4706 Halkett Ave,Rosemead,CA,91770,Los Angeles, ,34.088537,-118.08338,176856,-434558
1924,164191,17-29759,CEAP06707815,6/5/2017,39.34114075,NEG,Pummelo,CDFA, ,6,2017,HLB,42,63,1112 E Broadway,San Gabriel,CA,91776,Los Angeles, ,34.099043,-118.083239,176845,-433393
1925,164212,17-29786,CEAP06707818,6/5/2017,39.01358032,NEG,Orange,CDFA, ,6,2017,HLB,42,63,8640 Grand Ave,Rosemead,CA,91770,Los Angeles, ,34.091763,-118.080899,177078,-434196
1926,164222,17-30840,CEAP06707820,6/6/2017,38.08166885,NEG,Lemon,CDFA, ,6,2017,HLB,42,63,5209 Walnut Grove Ave,San Gabriel,CA,91776,Los Angeles, ,34.096151,-118.08373,176807,-433714
1927,164257,17-30727,CEAP06707825,6/6/2017,39.63808441,NEG,Mandarin,CDFA, ,6,2017,HLB,42,63,4830 Bartlett Ave,Rosemead,CA,91770,Los Angeles, ,34.091569,-118.079796,177180,-434215
1928,164359,17-30896,CEAP06708144,6/5/2017,38.45346069,NEG,Lemon,CDFA, ,6,2017,HLB,42,63,536 N Sunset Ave,La Puente,CA,91744,Los Angeles, ,34.040199,-117.968529,187567,-439698
1929,164390,17-30703,CEAP06708148,6/6/2017,39.40040588,NEG,Orange,CDFA, ,6,2017,HLB,42,63,4808 Bartlett Ave,Rosemead,CA,91770,Los Angeles, ,34.090903,-118.079767,177184,-434289
1930,164405,17-21632,CEAP06708666,5/3/2017,39.41,NEG,Wampi,CDFA, ,5,2017,HLB,42,63,513 W Norwood Pl Unit#B,San Gabriel,CA,91776,Los Angeles, ,34.076438,-118.107279,174678,-435944
1931,164407,17-21631,CEAP06708666,5/3/2017,38.68,NEG,Mandarin,CDFA, ,5,2017,HLB,42,63,513 W Norwood Pl Unit#B,San Gabriel,CA,91776,Los Angeles, ,34.076438,-118.107279,174678,-435944
1932,164511,17-19236,CEAP06708715,4/25/2017,38.67,NEG,Kumquat,CDFA, ,4,2017,HLB,42,63,4512 Halkett Ave,Rosemead,CA,91770,Los Angeles, ,34.086753,-118.084014,176801,-434757
1933,164609,17-20093,CEAP06708740,4/26/2017,39.6698761,NEG,Pummelo,CDFA, ,4,2017,HLB,42,63,211 E Grand Ave,San Gabriel,CA,91776,Los Angeles, ,34.091684,-118.097796,175519,-434236
1934,164764,17-32837,FR0P06322308,6/20/2017,39.0638237,NEG,lemon,CDFA, ,6,2017,HLB,42,63,546 N Echo Ave,Fresno,CA,93728,Fresno, ,36.75128,-119.804045,17471.69922,-140610
1935,164840,17-31833,FR0P06475257,6/13/2017,39.6722908,NEG,orange,CDFA, ,6,2017,HLB,42,63,214 Greenwood Ave,Sanger,CA,93657,Fresno, ,36.713041,-119.565195,38787.5,-144789
1936,165165,17-32447,FR0P06476912,6/16/2017,37.69936371,NEG,lime,CDFA, ,6,2017,HLB,42,63,7227 W Tenaya Ave,Fresno,CA,93723,Fresno, ,36.828653,-119.920819,7052.759766,-132025
1937,165232,17-33750,FR0P06477032,6/26/2017,39.89398575,NEG,lime,CDFA, ,6,2017,HLB,42,63,2314 Coventry Ave,Clovis,CA,93611,Fresno, ,36.80573,-119.659594,30329.5,-134521
1938,165277,17-34628,FR0P06477093,6/28/2017,37.24,NEG,grapefruit,CDFA, ,6,2017,HLB,42,63,1426 E Sequoia Ave,Tulare,CA,93274,Tulare, ,36.208495,-119.325501,60568.39844,-200734
1939,165340,17-33764,FR0P06477203,6/26/2017,38.69682693,NEG,lemon,CDFA, ,6,2017,HLB,42,63,5321 E Clay Ave,Fresno,CA,93727,Fresno, ,36.756418,-119.712138,25664.59961,-140018
1940,165346,17-34629,FR0P06477210,6/28/2017,36.22,INCON,grapefruit,CDFA, ,6,2017,HLB,42,63,5273 E Hammond Ave,Fresno,CA,93727,Fresno, ,36.757996,-119.715084,25401.40039,-139843
1941,165349,17-33392,FR0P06477320,6/23/2017,39.87688446,NEG,lemon,CDFA, ,6,2017,HLB,42,63,2929 W Keogh Ct,Visalia,CA,93291,Tulare, ,36.332853,-119.323469,60652.19922,-186914
1942,165396,17-23740,FR0P06477660,5/10/2017,39.03858566,NEG,orange,CDFA, ,5,2017,HLB,42,63,672 W Paul Ave,Fresno,CA,93704,Fresno, ,36.832348,-119.805239,17346.80078,-131599
1943,165457,17-12437,LM0P06604159,3/23/2017,39.74256516,NEG,tangerine,CDFA, ,3,2017,CC,42,30,455 Camino Cielo,Ojai,CA,93023,Ventura, ,34.480356,-119.297223,64530.30078,-392632
1944,165579,17-34083,MD0P06495871,6/26/2017,38.46932983,NEG,Tangerine,CDFA, ,6,2017,HLB,42,63,4149 N. Center St.,Stocktyon,CA, ,San Joaquin, ,37.98685,-121.30349,-114330,-2495.179932
1945,165580,17-34072,MD0P06495872,6/27/2017,39.77596283,NEG,tangelo,CDFA, ,6,2017,HLB,42,63,214 East Lancaster Drive,Stockton,CA, ,San Joaquin, ,37.99952,-121.30473,-114419,-1085.339966
1946,165637,17-34076,MD0P06778633,6/27/2017,38.77,NEG,Orange,CDFA, ,6,2017,HLB,42,63,449 N. Lincoln Avenue,Manteca,CA, ,San Joaquin, ,37.804053,-121.214234,-106762,-22918.40039
1947,165638,17-32443,MD0P06778669,6/15/2017,38.00697327,NEG,Lemon,CDFA, ,6,2017,HLB,42,63,1717 Darwin Ave,Ceres,CA, ,Stanislaus, ,37.60493,-120.94444,-83261.60156,-45323.19922
1948,165709,17-26453,MV1P06114619,5/24/2017,38.24520111,NEG, ,CDFA, ,5,2017,HLB,93,63,5355 Laird Rd,Loomis,CA,95650,Placer, ,38.791272,-121.170618,-101572,86766.60156
1949,165797,17-29982,MV1P06114796,6/6/2017,39.30313873,NEG,Orange,CDFA, ,6,2017,HLB,93,63,2641 Santa Cruz Way,Sacramento,CA,95817,Sacramento, ,38.551122,-121.460284,-127115,60424.39844
1950,165824,17-16615,RS0P06466236,4/13/2017,39.50888062,NEG,Orange,CDFA, ,4,2017,HLB,42,63,871 S Barnett St,Anaheim,CA,92805,Orange, ,33.828161,-117.89335,195030,-463059
1951,165828,17-16602,RS0P06466237,4/13/2017,37.95399857,NEG,Lemon,CDFA, ,4,2017,HLB,42,63,877 S Barnett St,Anaheim,CA,92805,Orange, ,33.828001,-117.8933,195035,-463077
1952,165872,17-25449,RS0P06614455,5/18/2017,38.38697052,NEG,Lime,CDFA, ,5,2017,HLB,42,63,2534 E Diana Dr,Anaheim,CA,92806,Orange, ,33.832074,-117.878963,196352,-462596
1953,165890,17-32736,RS0P06614591,6/20/2017,38.40028763,NEG,Orange,CDFA, ,6,2017,HLB,42,63,501 E Orangethorpe Ave #37,Anaheim,CA,92801,Orange, ,33.859557,-117.913301,193107,-459619
1954,165914,17-15369,RS0P06614663,4/10/2017,39.82,NEG,Lime,CDFA, ,4,2017,HLB,42,63,824 S Oakstone Way,Anaheim,CA,92806,Orange, ,33.83063,-117.885296,195769,-462769
1955,165932,17-22131,RS0P06614664,5/8/2017,37.85356903,NEG,Murraya,CDFA, ,5,2017,HLB,42,63,123 N Palm St Spc# D,La Habra,CA,90631,Orange, ,33.93219,-117.924433,191900,-451588
1956,165984,17-22734,RS0P06614773,5/11/2017,38.41,NEG,Mandarin,CDFA, ,5,2017,HLB,42,63,401 S Palm St,La Habra,CA,90631,Orange, ,33.927101,-117.924402,191915,-452152
1957,166045,17-34444,RS0P06615053,6/28/2017,36.12,INCON,orange,CDFA, ,6,2017,HLB,42,63,640 Princeton Cir E,Fullerton,CA,92831,Orange, ,33.878325,-117.91295,193093,-457537
1958,166060,17-34196,RS0P06615188,6/27/2017,39.2304039,NEG,orange,CDFA, ,6,2017,HLB,42,63,518 N Lincoln Ave,Fullerton,CA,92831,Orange, ,33.874943,-117.910949,193287,-457908
1959,166133,17-13846,RS0P06665459,4/5/2017,39.85375595,NEG,Orange,CDFA, ,4,2017,HLB,42,63,1268 E Arizona Pl,Anaheim,CA,92805,Orange, ,33.828323,-117.896264,194760,-463047
1960,166265,17-25455,RS0P06666121,5/18/2017,38.23306274,NEG,Lime,CDFA, ,5,2017,HLB,42,63,895 S Avocado St,Anaheim,CA,92805,Orange, ,33.82659,-117.89649,194743,-463240
1961,166270,17-25434,RS0P06666122,5/18/2017,38.02635956,NEG,Orange,CDFA, ,5,2017,HLB,42,63,825 S Avocado St,Anaheim,CA,92805,Orange, ,33.829024,-117.897477,194646,-462972
1962,166280,17-29046,RS0P06666128,6/4/2017,39.34009933,NEG,lime,CDFA, ,6,2017,HLB,42,63,1111 E Santa Fe Ave,Fullerton,CA,92831,Orange, ,33.869038,-117.908129,193562,-458557
1963,166281,17-29043,RS0P06666128,6/4/2017,39.07065582,NEG,lemon,CDFA, ,6,2017,HLB,42,63,1111 E Santa Fe Ave,Fullerton,CA,92831,Orange, ,33.869038,-117.908129,193562,-458557
1964,166282,17-29042,RS0P06666128,6/4/2017,39.01618195,NEG,kumquat,CDFA, ,6,2017,HLB,42,63,1111 E Santa Fe Ave,Fullerton,CA,92831,Orange, ,33.869038,-117.908129,193562,-458557
1965,166368,17-13829,RS0P06666363,4/5/2017,37.01758575,NEG,Orange,CDFA, ,4,2017,HLB,42,63,1416 E Hukee Ave,Anaheim,CA,92805,Orange, ,33.82564,-117.89472,194909,-463341
1966,166371,17-13900,RS0P06666367,4/5/2017,37.99543381,NEG,Tangerine,CDFA, ,4,2017,HLB,42,63,1419 E Norman Ave,Anaheim,CA,92805,Orange, ,33.82389,-117.89411,194970,-463534
1967,166446,17-14819,RS0P06666503,4/8/2017,38.43,NEG,Orange,CDFA, ,4,2017,HLB,42,63,529 S Concord Pl,Anaheim,CA,92805,Orange, ,33.834631,-117.89185,195153,-462339
1968,166509,17-15453,RS0P06666564,4/10/2017,39.05914307,NEG,orange,CDFA, ,4,2017,HLB,42,63,1525 E South St,Anaheim,CA,92805,Orange, ,33.830767,-117.893735,194988,-462771
1969,166518,17-16501,RS0P06666569,4/13/2017,38.74365234,NEG,Lime,CDFA, ,4,2017,HLB,42,63,400 S Dexter St,La Habra,CA, ,Orange, ,33.92875,-117.92982,191410,-451980
1970,166583,17-14691,RS0P06666612,4/8/2017,38.60667801,NEG,orange,CDFA, ,4,2017,HLB,42,63,521 S Elder St,Anaheim,CA,92805,Orange, ,33.834561,-117.893621,194989,-462350
1971,166601,17-15936,RS0P06666618,4/11/2017,29.29,POSITIVE,lemon,CDFA, ,4,2017,HLB,42,63,561 S Elder St,Anaheim,CA,92805,Orange, ,33.83326,-117.89321,195030,-462493
1972,166694,17-24717,RS0P06732032,5/16/2017,26.41,POSITIVE,lemon,CDFA, ,5,2017,HLB,12,63,1219 E Opal Ave,Anaheim,CA,92805,Orange, ,33.828057,-117.898476,194556,-463081
1973,166757,17-16558,RS0P06733157,4/14/2017,39.12716675,NEG,orange,CDFA, ,4,2017,HLB,42,63,200 S Dexter St,La Habra,CA,90631,Orange, ,33.930901,-117.929847,191403,-451742
1974,166782,17-28034,RS0P06733907,5/25/2017,38.50494003,NEG,Lime,CDFA, ,5,2017,HLB,42,63,3976 Douglas Ave,Riverside,CA,92507,Riverside, ,33.973899,-117.354906,244416,-445652
1975,166822,17-16085,RS0P06734218,4/11/2017,38.50130463,NEG,lemon,CDFA, ,4,2017,HLB,42,63,4333 Rubidoux Ave,Riverside,CA,92506,Riverside, ,33.962576,-117.398558,240417,-447019
1976,166923,17-14781,RS0P06734943,4/8/2017,39.64551926,NEG,Sweet Lime,CDFA, ,4,2017,HLB,42,63,1917 E Savoy Ave,Anaheim,CA,92805,Orange, ,33.832907,-117.890417,195290,-462527
1977,167042,17-16076,RS0P06735264,4/11/2017,38.02079391,NEG,Lemon,CDFA, ,4,2017,HLB,42,63,9239 Agave Pl,Riverside,CA,92503,Riverside, ,33.911215,-117.431674,237512,-452797
1978,167047,17-21263,RS0P06735276,5/2/2017,39.73,NEG,Kumquat,CDFA, ,5,2017,HLB,42,63,2126 S Vine Ave,Ontario,CA,91762,San Bernardino, ,34.034921,-117.655692,216461,-439617
1979,167057,17-15562,RS0P06735292,4/10/2017,39.50423431,NEG,Lime,CDFA, ,4,2017,HLB,42,63,2805 Calle Tierra Santa,Riverside,CA,92503,Riverside, ,33.906719,-117.434596,237255,-453303
1980,167071,17-12379,RS0P06735348,3/29/2017,39.20957565,NEG,Kumquat,CDFA, ,3,2017,HLB,42,63,2011 Vine St,Alhambra,CA,91801,Los Angeles, ,34.092868,-118.14554,171111,-434192
1981,167159,17-12425,RS0P06735542,3/29/2017,39.69,NEG,Grapefruit,CDFA, ,3,2017,HLB,42,63,911 N Atlantic Blvd,Alhambra,CA,91801,Los Angeles, ,34.10299,-118.134732,172087,-433050
1982,167365,17-15239,RS0P06735965,4/4/2017,39.2567482,NEG,Mandarin,CDFA, ,4,2017,HLB,42,63,4835 Robinhood Ave,Temple City,CA,91780,Los Angeles, ,34.091703,-118.047466,180162,-434139
1983,167499,17-18175,RS0P06736289,4/19/2017,39.40444565,NEG,Lemon,CDFA, ,4,2017,HLB,42,63,500 S Palm St MHP 2321 Lake Crest Ln Spc#86,La Habra,CA,90631,Orange, ,33.92638,-117.92075,192255,-452225
1984,167573,17-16026,RS0P06736480,4/11/2017,38.28740692,NEG,tangerine,CDFA, ,4,2017,HLB,12,63,1812 E Chelsea Dr,Anaheim,CA,92805,Orange, ,33.833513,-117.890734,195259,-462460
1985,167642,17-16969,RS0P06736624,4/13/2017,39.15805435,NEG,Lemon,CDFA, ,4,2017,HLB,42,63,3533 Harrison St,Riverside,CA,92503,Riverside, ,33.911739,-117.450346,235784,-452786
1986,167668,17-15577,RS0P06736679,4/10/2017,39.47194672,NEG,lemon,CDFA, ,4,2017,HLB,42,63,193 Harford Pl,Upland,CA,91786,San Bernardino, ,34.116708,-117.653659,216424,-430542
1987,167704,17-24344,RS0P06736760,5/10/2017,39.62041855,NEG,Cocktail Tree,CDFA, ,5,2017,HLB,42,63,1635 S Fern Ave,Ontario,CA,91762,San Bernardino, ,34.043681,-117.654596,216538,-438643
1988,167708,17-23969,RS0P06736770,5/15/2017,39.25647736,NEG,lemon,CDFA, ,5,2017,HLB,42,63,1233 E Opal Ave,Anaheim,CA,92805,Orange, ,33.828217,-117.897856,194613,-463062
1989,167731,17-20705,RS0P06736817,5/1/2017,38.82714081,NEG,kaffir lime,CDFA, ,5,2017,HLB,42,63,25740 Mission Rd,Loma Linda,CA,92354,San Bernardino, ,34.058835,-117.242825,254495,-435940
1990,167744,17-21300,RS0P06736832,5/2/2017,37.99435043,NEG,Lemon,CDFA, ,5,2017,HLB,42,63,11207 Dumetz Ln,Loma Linda,CA,92354,San Bernardino, ,34.050251,-117.230326,255677,-436858
1991,167792,17-23759,RS0P06736915,5/11/2017,38.50468826,NEG,Lemon,CDFA, ,5,2017,HLB,42,63,821 S San Mateo St,Redlands,CA,92373,San Bernardino, ,34.03573,-117.188086,259622,-438353
1992,167816,17-16154,RS0P06736930,4/12/2017,38.16873932,NEG,orange,CDFA, ,4,2017,HLB,42,63,549 S Revere St,Anaheim,CA,92805,Orange, ,33.83433,-117.89004,195321,-462368
1993,167883,17-15896,RS0P06736989,4/11/2017,37.83205795,NEG,orange,CDFA, ,4,2017,HLB,42,63,1822 E Chelsea Dr,Anaheim,CA,92805,Orange, ,33.833614,-117.890313,195298,-462448
1994,167919,17-28052,RS0P06737075,5/30/2017,38.43822479,NEG,Kumquat,CDFA, ,5,2017,HLB,42,63,2404 E Clifpark Way,Anaheim,CA,92806,Orange, ,33.820263,-117.88237,196066,-463912
1995,167961,17-14690,RS0P06737113,4/8/2017,38.09489059,NEG,Lemon,CDFA, ,4,2017,HLB,42,63,516 S Revere St,Anaheim,CA,92805,Orange, ,33.835633,-117.890383,195286,-462225
1996,167967,17-23897,RS0P06737119,5/15/2017,38.26082611,NEG,orange,CDFA, ,5,2017,HLB,42,63,990 S Clarence St,Anaheim,CA,92806,Orange, ,33.82473,-117.881187,196164,-463414
1997,168039,17-16453,RS0P06737229,4/14/2017,39.72902679,NEG,Rough Lemon,CDFA, ,4,2017,HLB,42,63,405 Alpine St,La Habra,CA,90631,Orange, ,33.928741,-117.932483,191164,-451986
1998,168042,17-17202,RS0P06737230,4/17/2017,37.11255646,NEG,Sweet Lime,CDFA, ,4,2017,HLB,42,63,218 Alpine St,La Habra,CA,90631,Orange, ,33.93046,-117.932406,191167,-451796
1999,168326,17-33933,RS0P06737654,6/26/2017,38.03112411,NEG,tri-orange,CDFA, ,6,2017,HLB,42,63,136 N Lincoln Ave,Fullerton,CA,92831,Orange, ,33.87174,-117.910776,193310,-458263
2000,168362,17-32031,RS0P06737724,6/15/2017,39.96894073,NEG,Sweet Lime,CDFA, ,6,2017,HLB,42,63,605 Patterson Way,Fullerton,CA,92832,Orange, ,33.866828,-117.91364,193057,-458813
2001,168369,17-31994,RS0P06737726,6/15/2017,39.22664261,NEG,Mexican Lime,CDFA, ,6,2017,HLB,42,63,525 Patterson Way,Fullerton,CA,92832,Orange, ,33.866828,-117.914289,192997,-458815
2002,168408,17-32713,RS0P06737754,6/20/2017,37.92499542,NEG,Pummelo,CDFA, ,6,2017,HLB,42,63,501 E Orangethorpe Ave #39,Anaheim,CA,92801,Orange, ,33.859558,-117.913409,193097,-459619
2003,168423,17-33237,RS0P06737762,6/22/2017,39.67485428,NEG,Grapefruit,CDFA, ,6,2017,HLB,42,63,501 E Orangethorpe Ave #17,Anaheim,CA,92801,Orange, ,33.859558,-117.913409,193097,-459619
2004,168485,17-32531,RS0P06737823,6/19/2017,38.24550629,NEG,Orange,CDFA, ,6,2017,HLB,42,63,1114 S Torry Pl,Anaheim,CA,92806,Orange, ,33.821271,-117.887226,195614,-463810
2005,168527,17-18191,RS0P06737860,4/19/2017,39.6089325,NEG,Orange,CDFA, ,4,2017,HLB,42,63,2310 Lake Glen Dr,La Habra,CA,90631,Orange, ,33.92572,-117.92026,192302,-452297
2006,168543,17-18081,RS0P06737870,4/19/2017,39.91283798,NEG,Orange,CDFA, ,4,2017,HLB,42,63,808 E 3rd Ave,La Habra,CA,90631,Orange, ,33.929023,-117.93685,190760,-451964
2007,168575,17-17557,RS0P06737882,4/18/2017,38.44097137,NEG,Orange,CDFA, ,4,2017,HLB,42,63,824 E 3rd Ave,La Habra,CA,90631,Orange, ,33.929014,-117.93601,190838,-451963
2008,168589,17-18437,RS0P06737887,4/20/2017,38.07958603,NEG,Kumquat,CDFA, ,4,2017,HLB,42,63,1821 Hodson Ave,La Habra,CA,90631,Orange, ,33.933078,-117.9264,191716,-451493
2009,168651,17-25008,RS0P06737977,5/17/2017,32.37912369,POSITIVE,Lemon,CDFA, ,5,2017,HLB,42,63,502 S East St,Anaheim,CA,92805,Orange, ,33.833561,-117.901149,194295,-462476
2010,168672,17-18490,RS0P06737999,4/22/2017,37.73389816,NEG,lemon,CDFA, ,4,2017,HLB,42,63,1710 Hodson Ave,La Habra,CA,90631,Orange, ,33.933014,-117.927829,191584,-451503
2011,168858,17-34370,RS0P06738630,6/28/2017,39.84069443,NEG,Kaffir Lime,CDFA, ,6,2017,HLB,42,63,533 Princeton Cir W,Fullerton,CA,92831,Orange, ,33.876012,-117.913784,193022,-457795
2012,168861,17-34374,RS0P06738631,6/28/2017,39.74139404,NEG,Lemon,CDFA, ,6,2017,HLB,42,63,529 Princeton Cir W,Fullerton,CA,92831,Orange, ,33.875801,-117.913775,193023,-457819
2013,168914,17-32620,RS0P06738969,6/19/2017,39.23742294,NEG,Murraya,CDFA, ,6,2017,HLB,42,63,2350 Victoria St,San Bernardino,CA,92410,San Bernardino, ,34.111239,-117.341483,245228,-430389
2014,168945,17-34125,RS0P06738998,6/27/2017,39.36767197,NEG,lemon,CDFA, ,6,2017,HLB,42,63,506 Stanford Ave,Fullerton,CA,92831,Orange, ,33.874765,-117.909235,193446,-457924
2015,168946,17-34124,RS0P06738998,6/27/2017,38.95475388,NEG,lemon,CDFA, ,6,2017,HLB,42,63,506 Stanford Ave,Fullerton,CA,92831,Orange, ,33.874765,-117.909235,193446,-457924
2016,168962,17-34565,RS0P06739074,6/28/2017,38.46789169,NEG,Orange,CDFA, ,6,2017,HLB,42,63,505 N Yale Ave,Fullerton,CA,92831,Orange, ,33.874607,-117.911614,193226,-457947
2017,169007,17-34477,RS0P06739182,6/28/2017,39.20252609,NEG,orange,CDFA, ,6,2017,HLB,42,63,1001 Hornet Way,Fullerton,CA,92831,Orange, ,33.879721,-117.915341,192869,-457387
2018,169045,17-34137,RS0P06739279,6/27/2017,39.38490677,NEG,Kumquat,CDFA, ,6,2017,HLB,42,63,512 Stanford Ave,Fullerton,CA,92831,Orange, ,33.874929,-117.909157,193452,-457906
2019,169073,17-34465,RS0P06739289,6/28/2017,38.30953979,NEG,lemon,CDFA, ,6,2017,HLB,42,63,931 N Yale Ave,Fullerton,CA,92831,Orange, ,33.878981,-117.912173,193163,-457463
2020,169078,17-34470,RS0P06739290,6/28/2017,39.70298767,NEG,lemon,CDFA, ,6,2017,HLB,12,63,633 N Yale Ave,Fullerton,CA,92831,Orange, ,33.878249,-117.912167,193166,-457544
2021,169088,17-34467,RS0P06739293,6/28/2017,39.19254684,NEG,Tangerine,CDFA, ,6,2017,HLB,42,63,605 N Yale Ave,Fullerton,CA,92831,Orange, ,33.877042,-117.912084,193176,-457678
2022,169122,17-33946,RS0P06766834,6/26/2017,38.52341461,NEG,Orange,CDFA, ,6,2017,HLB,42,63,209 N Cornell Ave,Fullerton,CA,92831,Orange, ,33.87287,-117.909792,193399,-458136
2023,169126,17-34537,RS0P06766838,6/28/2017,38.54,NEG,Orange,CDFA, ,6,2017,HLB,42,63,504 Princeton Cir E,Fullerton,CA,92831,Orange, ,33.874906,-117.913015,193095,-457916
2024,169129,17-34580,RS0P06766840,6/28/2017,37.63973618,NEG,Grapefruit,CDFA, ,6,2017,HLB,42,63,520 Princeton Cir E,Fullerton,CA,92831,Orange, ,33.875478,-117.912888,193106,-457853
2025,169134,17-16201,RS0P06766849,4/12/2017,39.27,NEG,orange,CDFA, ,4,2017,HLB,42,63,2511 E Ames Ave,Anaheim,CA,92806,Orange, ,33.828458,-117.879909,196273,-462998
2026,169205,17-20682,RS0P06766995,5/1/2017,38.18589401,NEG,Orange,CDFA, ,5,2017,HLB,42,63,726 Esther Way,Redlands,CA,92373,San Bernardino, ,34.041385,-117.181333,260227,-437708
2027,169294,17-31719,RS0P06767890,6/13/2017,39.68601227,NEG,Tangerine,CDFA, ,6,2017,HLB,42,63,1407 E Cortney Pl,Anaheim,CA,92805,Orange, ,33.822987,-117.894206,194963,-463634
2028,169307,17-34556,RS0P06767936,6/29/2017,37.95157242,NEG,Trifoliate Orange,CDFA, ,6,2017,HLB,42,63,110 N Berkeley Ave,Fullerton,CA,92831,Orange, ,33.870888,-117.914107,193004,-458364
2029,169358,17-21481,RS0P06768177,5/3/2017,39.34371185,NEG,Lemon,CDFA, ,5,2017,HLB,42,63,624 Cypress Cir,Redlands,CA,92373,San Bernardino, ,34.046301,-117.174603,260832,-437144
2030,169406,17-32421,RS0P06768301,6/15/2017,37.35356903,NEG,Sweet Lime,CDFA, ,6,2017,HLB,42,63,12511 Crane St,Grand Terrace,CA,92313,San Bernardino, ,34.026028,-117.306037,248766,-439745
